crf_ver,joining_key,EPAL_LOCATION_LONGITUDE,EPAL_LOCATION_LATITUDE
3,uuid:468c53c8-5bb7-4741-96dd-b7237cc731f9,35.02828851,-15.77310123
3,uuid:fff7be3a-8b5d-461a-aa48-a1f430abf9b1,35.03862776,-15.7701212
3,uuid:8fad47f9-7c96-49ad-b0b2-61bba91746fe,35.03861703,-15.7701212
3,uuid:b83eeec7-bd34-4a32-b8af-20dd3fdbae8b,35.03862776,-15.77009023
3,uuid:f2b4c33d-c3f7-4718-b3f1-a6d135708b0a,35.03862239,-15.77011346
3,uuid:9ac3910c-1d97-4eb0-8d9d-7db4ee1b36e8,35.03863044,-15.77010313
3,uuid:10affa86-1541-467c-a8ed-c238b8004a54,35.03853925,-15.77010571
3,uuid:d0a7da94-460a-4313-af0a-80d1b535118c,35.03864922,-15.77013153
3,uuid:2d18f5f2-8d44-4364-810c-3d869aa2f681,35.03865458,-15.77007216
3,uuid:28f78603-e60b-4b3c-a4cd-4270baae223a,35.03866263,-15.77010055
3,uuid:c2c624fc-13c2-4ef8-9c81-17ac27233b04,35.03925271,-15.76982694
3,uuid:7aa50bff-97a4-4f3e-839e-435c7cfe1f9c,35.03920712,-15.76986308
3,uuid:daf46b74-6e6d-4b38-b2a0-8ba39d049955,35.03926612,-15.76970078
3,uuid:c76224b8-b229-4eba-a471-9204718b8c9a,35.0368347,-15.76787776
3,uuid:490171b7-fe91-40a1-ab53-e1dde52ce6df,35.03686421,-15.76793455
3,uuid:539ba688-3cda-42ad-b1cf-73849236ceef,35.03865458,-15.77010313
3,uuid:2bbf8b2c-a1f2-4ed5-8091-a689d35e0302,35.03866263,-15.77012378
3,uuid:35c0d064-9563-4cc0-ab2f-629297ba022b,35.03864922,-15.77012636
3,uuid:c4104999-20c2-4077-b689-5abd1fde63e6,35.03862508,-15.7701083
3,uuid:a3978288-c2b8-4434-b9ec-d9c83a082ba6,35.03864922,-15.77009023
3,uuid:07a14513-3823-4e34-82fc-7fd8fb918fb9,35.03863581,-15.77011604
3,uuid:baf6b959-3e06-464d-8e89-77f6de5fe36d,35.03865726,-15.77008765
3,uuid:eab01886-d82b-416d-beab-bf6ef60d1c90,35.03881015,-15.76994826
3,uuid:bbb7fd49-ed35-4f52-8f12-94c1debb86e4,35.03860362,-15.76996633
3,uuid:5669e68d-64cd-4948-a19d-cf858da991bd,35.03865995,-15.7701212
3,uuid:c7f13448-118c-4d1f-9b51-da6e18f43f46,35.03867604,-15.77012636
3,uuid:da16950f-9ead-4bb8-9773-5af6ee2033b7,35.0386814,-15.77011604
3,uuid:fd6d09a4-8a39-4d11-8081-15f7479c2f04,35.03868409,-15.77009023
3,uuid:f67ae9c2-9048-4ead-abed-a76ea2f81ec7,35.03860898,-15.7700799
3,uuid:107250c1-f552-4ba6-936e-1f785f345eb2,35.03861167,-15.77005151
3,uuid:f90759ef-a73b-43d1-981d-3c416a13dc4b,35.03867604,-15.77009281
3,uuid:1ff0c6ff-d9b9-4a6b-bc4a-e4daaa882cc2,35.03867872,-15.7701083
3,uuid:d3858ed6-fc63-43f9-b081-607526fc871f,35.03882356,-15.76998181
3,uuid:12c8717c-746f-4b15-b3ca-4a8a27058827,35.03866799,-15.77010055
3,uuid:14cd1709-4677-414b-90f6-d19b5193c870,35.03868945,-15.77000246
3,uuid:a6061b22-aca9-43ef-ba2a-58322f6e3b1c,35.03864385,-15.77009539
3,uuid:c8f8a4b8-6222-4f63-a69f-66eb1979fcf4,35.03864117,-15.77010313
3,uuid:0f86307c-66e1-4c6a-8bfd-a3e522bc00e7,35.03863312,-15.77010313
3,uuid:cefda2d1-58ec-45ce-9e22-4cca4ef89787,35.03854729,-15.77011862
3,uuid:cd519852-db44-42b2-aca6-7d14148c73c0,35.03863849,-15.7701083
3,uuid:f97a7f30-81c2-4d17-93fd-f1d9d8cac7a7,35.03866799,-15.77009797
3,uuid:729c854a-68d7-436a-a4ae-a64aabe59f4f,35.03861435,-15.77005925
3,uuid:5fbef656-353b-4879-8efe-d94d2040d1aa,35.03682397,-15.76795778
3,uuid:f24e875d-8043-4958-93af-7fb12302689e,35.03684275,-15.76788034
3,uuid:60eb0878-0aba-4d45-8563-770ecccb0572,35.02208725,-15.78401721
3,uuid:1a4abe14-ad16-43ef-a78a-fba0e1e81b48,35.0222123,-15.78402495
3,uuid:fb59ce16-f37a-4c63-a468-e6d3f2f1bfa1,35.02213955,-15.78400172
3,uuid:23ce445f-ea1b-4875-bb1f-bb49cc7e4f85,35.02208322,-15.78406399
3,uuid:f600c4bf-0df7-400f-bd55-97b18dcf4bc5,35.02214357,-15.78406399
3,uuid:0d86388f-d090-4765-bf9d-d3c5131a62e2,35.02203494,-15.7851061
3,uuid:72ada90a-1f75-4b42-9def-ee4d26adddd7,34.97679815,-15.76540069
3,uuid:fd51dd04-fc1c-4d2d-bdfc-74af12406d30,34.97675758,-15.7653155
3,uuid:1d1c03ea-577f-4a3d-8ecb-8ecd6ef06b66,35.02887927,-15.78175134
3,uuid:443c8dc3-ea95-4ee7-963f-8d865886f940,35.04889358,-15.77293442
3,uuid:f52b301b-eb47-491b-8d5e-12547ffae609,35.04886374,-15.77291216
3,uuid:bdc19c9a-401e-47ee-817d-20da45de1e39,35.04895627,-15.77291119
3,uuid:17c07511-f86d-4714-9012-c9c8fc2d21a0,35.04893783,-15.77297379
3,uuid:0949daa0-6a7e-4a76-85f1-ef8da95ae2d8,35.04315734,-15.77659358
3,uuid:8f515c9e-e7f2-4dad-a12c-7e541f7da212,35.04304837,-15.7765952
3,uuid:c7bf62fb-ac0d-472e-8019-201b0d0f899c,35.03767222,-15.77913376
3,uuid:f1b3e30c-0288-4008-b0d2-770ea17e1247,35.03871325,-15.77015282
3,uuid:49f05369-f0f5-4b2e-96f9-c7a53a8d5d98,35.03937241,-15.76973789
3,uuid:2673bc8e-9d2c-4eb9-a739-8e71122ccf16,35.03939252,-15.76962173
3,uuid:434ad64d-4da0-466c-8ccd-a43d95f2c3db,35.03826331,-15.77096269
3,uuid:7a3ef8e7-0a99-47af-abbc-5a0b749c3abf,35.03824722,-15.77097818
3,uuid:e4407ab9-1391-45c6-8dc3-aa185a296bc3,35.03824454,-15.77097818
3,uuid:7fb5adac-14c4-40d0-bf9e-bf85ee1f87cf,35.03826868,-15.77099366
3,uuid:004e2e61-8d7c-4011-a48b-0a6f4da72269,35.03827672,-15.77098334
3,uuid:577ea1b4-71ea-45a8-8035-6e730d98e0a2,35.03828477,-15.77094204
3,uuid:73901209-1e04-4f9f-a75d-69293c9acc8a,35.03826868,-15.77098076
3,uuid:8030b0ab-4137-4791-85f1-c2c6da159102,35.03827136,-15.77093171
3,uuid:97fe3c99-a9a1-4f22-b69d-0fda531bad30,35.0382774,-15.77096785
3,uuid:1b4242c3-0569-458b-8972-2ae8a52d2d8a,35.03828276,-15.77097301
3,uuid:eaab3071-ab3a-4e12-9753-e7100f710519,35.03827471,-15.77096269
3,uuid:c286a170-4349-408c-8ecf-17b8d4c847ba,35.03825862,-15.77096269
3,uuid:dd698800-5fc4-4da5-a75c-d70354171cb3,35.03825527,-15.77096785
3,uuid:fe131ac4-2ef5-45ec-a66a-ed0435f32935,35.03823616,-15.77100431
3,uuid:75385e1f-02b9-4517-9e72-cdf4533ae2c1,35.03821738,-15.77096817
3,uuid:3694ad92-882a-4652-8266-8b9be093cd5a,35.03806852,-15.77104529
3,uuid:e498be3c-df34-427a-bd3f-ae3aa38874ee,35.03810506,-15.77103496
3,uuid:fc37b399-7609-4b92-80f8-cd90ce03d2a9,35.03825527,-15.77093946
3,uuid:4ed40e6b-ac73-465f-880e-40059af5d791,35.03822844,-15.77097301
3,uuid:1830c8c9-7fba-49b2-a514-fbf46b6405a6,35.03824186,-15.77097043
3,uuid:0ed43306-c22c-48dd-95bd-18deda66dd3a,35.03823917,-15.77094204
3,uuid:4ccf1e7e-5194-4455-af77-5d1c963afae4,35.03824722,-15.77097043
3,uuid:cb30e3bb-8e56-4e48-8cd7-51e9c6e94239,35.03827672,-15.77095236
3,uuid:2e883ff0-1abd-43d7-b78d-95cf645b858d,35.03820699,-15.77096269
3,uuid:5ab84766-bef6-4316-abee-7891265f9580,35.03988571,-15.76985307
3,uuid:e27c041f-b40b-4291-94d5-453178d5d902,35.03993131,-15.7697808
3,uuid:dd495428-1e09-4f22-ae1d-fa7c315345ff,35.03827136,-15.77098592
3,uuid:ae6b51dc-542e-4d89-b5c0-94d105d04ed3,35.03826868,-15.77100657
3,uuid:99289a60-c14d-4bb5-8eed-769242a72e34,35.03828745,-15.77097301
3,uuid:1557e723-1cf2-493f-a79e-e894ef3a0a8d,35.038266,-15.77099108
3,uuid:c7f67e4e-e46b-44d0-85f5-7a2baa66c8df,35.03825258,-15.77091106
3,uuid:21d7e428-f385-4a50-923f-bd444d8b3627,35.03828745,-15.77092655
3,uuid:0284cd0c-d4e7-4ba0-be2c-b85ef1cfaaf6,35.03825795,-15.77098076
3,uuid:a57e6cf6-5d40-46b1-81d5-c86fd9237fb3,35.03825258,-15.77098334
3,uuid:1e5d4bbc-f8f7-4131-b6d1-7f9221a85545,35.03894962,-15.77104529
3,uuid:7e702715-cdff-44dd-a46e-45856bd638ab,35.03894459,-15.77104335
3,uuid:1d4b9c0c-7a57-4620-8645-980461475a8e,35.03893118,-15.77105626
3,uuid:aed3dced-acee-4da6-a6d3-15ddd6451a4d,35.03893923,-15.77103045
3,uuid:af365c72-99d7-409e-8d71-a0905b0c9bf0,35.03892045,-15.77103561
3,uuid:4e0ecdc0-ae89-4890-8d06-7f419278f94f,35.03894191,-15.77106658
3,uuid:5cd861a7-1550-4e37-943f-41bd79786325,35.03893118,-15.77105884
3,uuid:92cfbcba-1c84-472e-94c4-8742aac8f1d6,35.03895264,-15.7710511
3,uuid:77b47f5a-c25b-4397-8ac5-572704df5f4a,35.0389285,-15.77104077
3,uuid:afe802e8-32c0-4076-bb16-3d30fd2a0b9c,35.03895532,-15.77107433
3,uuid:89d41027-520a-4715-95b1-a3389289f844,35.03891509,-15.77103045
3,uuid:590793e4-9cc8-47a1-8f0a-3517b9e556e5,35.03895801,-15.77107175
3,uuid:6938db5c-7456-4c0d-a543-debb999e0152,35.03888827,-15.77105368
3,uuid:d40ecdba-824f-412f-a66c-8823ecb62623,35.03896069,-15.77103561
3,uuid:280b5b16-3193-44d7-9946-67f229314af2,35.0389741,-15.7710511
3,uuid:6464c817-fc05-42dd-8a42-315b9adad333,35.03893387,-15.77112595
3,uuid:665022d4-c2de-4a51-98a5-d4efb06c0b17,35.03894459,-15.77105884
3,uuid:d58f2067-abe4-4982-bf8f-58d04f6df9b2,35.03893923,-15.77107175
3,uuid:6ce7d75d-bca7-4aba-a7c3-5acdefac58d7,35.03896873,-15.77111305
3,uuid:31db9872-9cc6-4f12-adb5-cbda197f3233,35.03890436,-15.77109498
3,uuid:13dfaed9-b937-4cf3-9ed5-93d53022eeb2,35.03894728,-15.771064
3,uuid:ddec2076-2802-4cf4-9369-939c2781161a,35.03890436,-15.771064
3,uuid:95bf70f5-234c-49e8-adb4-3f3cab1d7bbf,35.03894191,-15.77107175
3,uuid:aa18a342-6c4f-42ef-b085-097981abddbf,35.03886413,-15.77105626
3,uuid:24cf3400-60b9-4b7e-9df1-e679ae0e41dc,35.03893655,-15.77114144
3,uuid:466990d2-75e2-4d26-83ce-5b58728ac619,35.03892314,-15.77106142
3,uuid:2374e208-323c-42cc-b055-0838af7a35b1,35.0389741,-15.77102302
3,uuid:d86125f5-fcaa-485a-b430-861b023604b4,35.03892582,-15.77111046
3,uuid:0f38b239-aad4-4784-89c3-62f522bc8d72,35.03893387,-15.77103819
3,uuid:ff070881-d71d-4a45-9e09-3fbeca221d19,35.03893923,-15.77111046
3,uuid:452aab21-a71f-4680-b483-d79847ffe35e,35.03883999,-15.77107433
3,uuid:54c7c8ae-c40a-41bd-97ee-4cdd9363bb30,35.03888559,-15.77103561
3,uuid:9349bf81-af25-4c49-bac0-4b98ad1b2dfb,35.03890704,-15.77107949
3,uuid:0d760128-aaf6-43da-a61f-06a4853d7bf7,35.03893118,-15.77107175
3,uuid:89a8bf28-dd76-41a9-b33d-f30ec2a3237a,35.03890704,-15.77107175
3,uuid:d035ccaf-de40-4de6-add1-bab104d6c239,35.03892045,-15.77110788
3,uuid:534f521b-1e20-4d51-8b88-e08e9c2a7de0,35.03890973,-15.77105368
3,uuid:7c78a84e-25de-41d7-ac5c-24e2f4e5beb8,35.03888022,-15.77107949
3,uuid:f3ff3dd8-5cbe-40e6-85cd-6e6af1ec6280,35.03889363,-15.7710511
3,uuid:6a55a236-c437-4aa9-a7fc-ec60762b65fc,35.03887486,-15.77102302
3,uuid:6316be3a-d5f0-4dfb-acc3-d87bc9fef0c7,35.03892045,-15.7710127
3,uuid:d54e033a-f455-4f59-bfc1-ae17c3e40d6e,35.03875684,-15.77110014
3,uuid:08524c7e-841f-4522-a4e8-f8978247cd54,35.03707308,-15.77166575
3,uuid:fc43e459-e6e5-40a1-b5b5-fc6ad23a1bd9,35.03698692,-15.77165962
3,uuid:cd0d4484-cb39-466d-973a-f870c21fa796,35.03692556,-15.77161445
3,uuid:45fd92e0-f02a-4eb8-89f1-60885d458969,35.03832668,-15.7715867
3,uuid:d0039baf-26cf-4b45-bff7-dd20bb740895,35.03836725,-15.77155186
3,uuid:56e8783e-ef37-4a5f-9ed4-33194cf16504,35.03882188,-15.77172609
3,uuid:a5ed1c77-9b88-4736-a6cd-7d9398164de7,35.0371284,-15.77155056
3,uuid:38fc4168-22cd-4acf-bd07-6aa56e0780ad,35.03716327,-15.77147861
3,uuid:36939aa5-4b42-40cd-83e6-a057b6b6be53,35.03700469,-15.77156831
3,uuid:4f0aea3e-84b0-4164-ac63-fdf226270bd4,35.03707375,-15.77155347
3,uuid:e49f7897-4a92-4309-a1b5-e8485e532a21,35.03694568,-15.77160574
3,uuid:0b81c6f0-151e-45ff-af1f-43f0722b8196,35.03707409,-15.77154798
3,uuid:c4c79ccc-9af8-4cca-9be5-0a7e5d8a9bc4,35.03699262,-15.77158735
3,uuid:bdd6cd06-59bb-45b4-923c-1ef3b5514ede,35.03710259,-15.77154702
3,uuid:d8332c61-10fc-4af5-891b-7d6ed370ad0b,35.03710896,-15.77155282
3,uuid:ae42a1c2-ad56-4a7d-92ab-58a697a87ea8,35.03713846,-15.77153314
3,uuid:79c56c7a-dc10-416f-826b-7ee7c13ba2cd,35.03705699,-15.77158477
3,uuid:1dc56290-96db-464e-9233-61d9ad4dc377,35.03707442,-15.77160122
3,uuid:2b4ad3e5-47f9-4269-a15c-16391b902e5c,35.03699429,-15.77159057
3,uuid:b5031a8c-1441-47df-a5d3-1e4f0fffc4a0,35.0370932,-15.7715625
3,uuid:15601bb7-b67a-434f-8673-b98939d52b27,35.0370647,-15.77152733
3,uuid:c0262ee4-6725-48fb-ab57-7d334c09b34a,35.03699597,-15.77158864
3,uuid:2d33f3ee-b02e-4bee-8094-96dc89b3a075,35.03699228,-15.77156153
3,uuid:56cc5eb7-83f3-4998-a80f-fb2d2ba37b6b,35.03702782,-15.77158186
3,uuid:ced8685d-791d-4fb4-a7a4-e8d4ad6bb72f,35.03704224,-15.77146313
3,uuid:72b62131-b123-476a-871f-775dd2dd873f,35.03700972,-15.77156605
3,uuid:009d10aa-f22d-42f2-ada9-28ab06d65310,35.04053179,-15.78036818
3,uuid:47ea40e3-a2a7-4e61-9d1e-7082456014f2,35.04052375,-15.78037593
3,uuid:20c6c9a2-4e8d-49a6-b14e-e7a7edd02b53,35.04054386,-15.78035851
3,uuid:1d0428d9-a8fb-4d9d-8145-24df9eb7230a,35.04053582,-15.78036431
3,uuid:1653df74-d7d3-42de-8e3f-c9d6ca46bbcc,35.04051369,-15.78036238
3,uuid:b75c55a8-3243-4b7d-8b11-a8ffd3cbda05,35.0364954,-15.77275729
3,uuid:ea1a7594-08d5-4135-ad0c-6072407fd053,35.03674116,-15.77242463
3,uuid:0496a82d-eddb-4eb8-9eaf-2acd21851d82,35.03671166,-15.77245948
3,uuid:85d0bfab-2403-4318-962e-bf23ceb54158,35.03784388,-15.77232267
3,uuid:2c94b125-75d4-4c8b-be02-de5df7289322,35.03709253,-15.77255176
3,uuid:cd603c75-17ed-4f91-8c0a-879c227b1729,35.03677402,-15.77238011
3,uuid:db1f8935-9783-4208-af16-e88563ce3a8f,35.03674317,-15.77247884
3,uuid:46fcabdc-7842-43f4-be37-be2dbdc274cc,35.03670864,-15.77241044
3,uuid:dd2b479c-ca46-466c-8286-d3671ffe3999,35.04027396,-15.7695985
3,uuid:ae766a3b-7c2e-436e-8fa8-1b50b9617cf0,35.04038259,-15.76954397
3,uuid:2e44162b-d69c-4c92-96a2-c95a918df525,35.04042685,-15.76957914
3,uuid:0954056c-6fe1-4a40-9c7d-e10531af88fd,35.0402981,-15.76960979
3,uuid:cd7ff4f1-e0a5-4a18-bccc-c6e2ba5e1eee,35.03847588,-15.77158283
3,uuid:1fe7374b-f4c5-4e22-96f9-f7f0655a5a32,35.03667578,-15.77243722
3,uuid:02cd8323-a04a-49bb-8e5c-ef70bdca08ca,35.03673982,-15.77240431
3,uuid:04cb3d4d-3b22-4036-a09f-df9812f58bcc,35.03674451,-15.77236849
3,uuid:75980c02-16c5-4887-9ccf-7b5f250cd312,35.036656,-15.77239721
3,uuid:6d798212-fbf8-42cc-8be0-63037953849a,35.03858451,-15.77152443
3,uuid:2edd2b19-5419-41e9-9a29-437c4d3d1759,35.02833981,-15.78075955
3,uuid:6c941bdb-8cc5-4a5d-b6b1-58ae3fe42b7b,35.04274562,-15.76421877
3,uuid:27db6836-a69b-421a-8076-78ec27c720eb,35.04274964,-15.76416811
3,uuid:a20dd87d-f999-4a54-87da-73f08ebecc48,35.04270136,-15.76414875
3,uuid:61594a3c-ca89-4d4c-bc26-666d201923b0,35.03867704,-15.77188096
3,uuid:3210c45c-486f-44d0-a2e4-13e0e397bcd4,35.03676161,-15.77237236
3,uuid:4c0c37b1-7c35-4d69-93c3-e074888f1799,35.03195912,-15.78043304
3,uuid:c8d09be7-4097-48fa-a240-d6e288b29500,35.03214084,-15.7804411
3,uuid:795361ed-d409-4fb0-90ff-dfc47b9e713b,35.03217302,-15.78042561
3,uuid:81660df1-851a-494f-9287-cae6728f07be,35.070366,-15.72686388
3,uuid:78b8c51f-95ec-4d9e-8367-5a88c27a735e,35.07037908,-15.72677384
3,uuid:966186dc-c079-401a-b66b-a3e6581b9896,35.07038713,-15.72667314
3,uuid:9cc5f9b2-ff25-42da-abb9-25d466d9340b,35.07042736,-15.72673511
3,uuid:0d949e58-cfa6-433e-981f-d7f9cbf425cb,35.06995294,-15.72806699
3,uuid:a9395099-d2fc-47a3-814b-e15926bd9db9,35.06983493,-15.72804117
3,uuid:533ae7b0-7bd6-4925-b489-3e920ac4a894,35.06999049,-15.72807474
3,uuid:0503b123-4df7-4ebd-a7a7-4b962ce8f735,35.03742747,-15.77800935
3,uuid:dd5f2f04-5de8-4f12-ac42-f20f725e1e65,35.03708415,-15.77775672
3,uuid:8b92904b-864c-4706-a7d0-6be74eab85db,35.03547583,-15.76753413
3,uuid:b262fe47-fbf4-4a44-9bb0-b49949ee3fb9,35.03504969,-15.76744443
3,uuid:d66cdcda-b5c1-45bc-962f-00be7ec0e7a5,35.03501348,-15.76742152
3,uuid:28a9ed38-ef78-4ff9-83f2-b0949c22bff4,35.03522672,-15.76742346
3,uuid:03c698d3-9c82-42c8-8541-034c64d2eb86,35.01153845,-15.79104471
3,uuid:9685c640-da40-4385-83cf-b9275b6d77aa,35.01151834,-15.79032138
3,uuid:4b5a616a-5e65-404f-ab2f-c8beb790c728,35.01320444,-15.78925962
3,uuid:85ec55b0-2ac4-40a6-af3f-eb167f886908,35.01322255,-15.78928608
3,uuid:920d11d7-84a1-49c6-b766-695e61fcefb0,35.01324099,-15.78923478
3,uuid:acf1d610-a1e9-41f0-a6b5-cb5ebc3a9d35,35.01315247,-15.78947224
3,uuid:7e82cb92-b776-4db2-8a49-64501c957142,35.03121581,-15.76793874
3,uuid:a6b46563-c73a-4bd6-b0b1-a72b2569f876,35.031249,-15.76795875
3,uuid:62c12cfe-9c7b-44f2-89b5-ae89ff1f4e96,35.03129259,-15.76798747
3,uuid:14d8d731-166f-4dd3-9744-5492ba2b9492,35.02929501,-15.77069134
3,uuid:12f72585-e986-4909-a694-45d55dece96d,35.02936039,-15.77068262
3,uuid:c0f7cf28-381a-4706-a095-1e16a2b70761,35.03199633,-15.77043966
4,uuid:d503eda6-1483-4ac1-80fd-e87dee98fc51,35.03769971,-15.77682653
4,uuid:fcbc560c-fdbc-40cc-bc8d-e0ce2f35ac0f,35.03746569,-15.77684267
4,uuid:43824b34-0df1-449b-add5-41a0f684b790,35.03937945,-15.78253889
4,uuid:1c2ef3e7-98c4-41bb-b624-193135612f05,35.03939018,-15.78249469
4,uuid:01220d6e-2dd4-409c-9801-97c6de0eb014,35.03932983,-15.78244049
4,uuid:01ae8198-9fa8-4a29-86eb-763012f9ac5e,35.03931776,-15.78230079
4,uuid:bcc27b0d-18b0-48ea-8511-2a48deca0cb6,35.03930569,-15.78230466
4,uuid:50bc295c-bb34-402b-a4ee-f0bd9f73afd3,35.03930569,-15.78234725
4,uuid:0977d291-3b15-483f-846b-4748da3c3bec,35.04050765,-15.78013363
4,uuid:7155e2dc-2273-4222-80b9-ed377a14f5d4,35.04052375,-15.78014524
4,uuid:16759028-a769-48b5-b043-f12ccaa04653,35.04053984,-15.78012007
4,uuid:b3bd2ddc-fe33-4397-a3b5-e6d9813fcc22,35.04048754,-15.78014524
4,uuid:3e9d040a-0288-4803-9d0f-66dacaf4cf67,35.04050966,-15.78015879
4,uuid:b215dc4f-a19f-4120-997d-2da6d87eadb4,35.04049357,-15.7801917
4,uuid:e3f8f6e7-a6db-4a33-af3f-821ef25d6964,35.03739126,-15.77683396
4,uuid:73b61e49-3831-4fb8-aa41-bae564ee32ee,35.03725749,-15.77685848
4,uuid:22f7862a-dba8-496c-805f-170aee8f14af,35.03884837,-15.78159873
4,uuid:5be2ccba-16ae-4151-bbde-20bb4af29f99,35.03865123,-15.78156743
4,uuid:78fd1f4c-93cf-4486-83d5-72e33c2df0af,35.03934357,-15.78213334
4,uuid:188a4ae1-00bc-4e08-a994-a068814cf599,35.03747709,-15.77680589
4,uuid:d18327f7-d416-4f4b-a6a7-ef06f87a7c94,35.03636967,-15.76917098
4,uuid:2e5c7af9-9ea1-4751-8dc5-7c3820802fe3,35.0363804,-15.76913226
4,uuid:9d1e3ef9-2f71-43c2-b7ea-229a4bb0a612,35.03635626,-15.76913226
4,uuid:06b91016-1603-4005-837c-0db87b451a1a,35.03641795,-15.76915549
4,uuid:4c8a3a2d-73d5-453e-bd59-42f6d4fef1f9,35.03633749,-15.76914258
4,uuid:5671ab50-a6ea-4e08-84a4-21c96338da23,35.03633212,-15.76913742
4,uuid:57a5ad88-d7bb-4be7-99b5-c22ee44b4620,35.03636967,-15.76913742
4,uuid:1c7b69e9-85e3-43be-8c6d-c65e13c9bf24,35.03632139,-15.76912968
4,uuid:ae4a2f80-6f0b-4301-83ec-c04051a0366a,35.03635358,-15.76913742
4,uuid:6c401361-7732-47b8-9c8e-053ff51e5cba,35.03639113,-15.76914775
4,uuid:0850bc09-f891-4114-95b2-1bbd712a17dc,35.03640991,-15.76917098
4,uuid:15e490bf-e2f2-4d2d-a7f4-1631a8b90d5d,35.0363509,-15.7691684
4,uuid:a65480c8-d0af-4e83-bab1-5a98f39db4d1,35.03634285,-15.76911935
4,uuid:03ca7629-cfb4-4864-83ed-82d0b01a6d45,35.03638577,-15.76914775
4,uuid:30ebff7c-ad63-4c69-926a-768dd756663c,35.03640991,-15.76911419
4,uuid:48c2a4a8-ada0-4cdc-a179-1ee1e103cbc4,35.03643941,-15.76912193
4,uuid:b226b252-7e6d-4570-8615-bb3f7b745c87,35.03641259,-15.76912968
4,uuid:fbb48ce0-be19-4fd7-ac7e-980eeb5a2007,35.03632944,-15.76910645
4,uuid:e656cc76-e8ff-4a05-98d1-4dfdb53c0bb8,35.03635358,-15.76914775
4,uuid:c9dbbdd4-6e2a-4f7f-9a7b-0dcf0e1c0aa6,35.03642332,-15.76919905
4,uuid:29f43bcf-0dd8-409f-8e38-65f89b5dcc65,35.0363804,-15.7690987
4,uuid:ba573c14-3b9f-4f85-9072-c5c14b879971,35.02889033,-15.77299863
4,uuid:02f448c8-8906-4c68-b2d4-54bff1ee6a04,35.02891447,-15.77302186
4,uuid:2ed32184-a840-4f5c-924f-52399998d138,35.0337334,-15.76721179
4,uuid:7df5791b-9c57-4fae-9174-1eee44d7df09,35.0334008,-15.7671592
4,uuid:b01ad2ef-c507-4f50-989e-62eb2922efe0,35.03343031,-15.76720308
4,uuid:962ba890-1f0d-45cf-9031-f5c031004a14,35.03341958,-15.76723922
4,uuid:995935da-e300-4a3a-a31e-250f506ff422,35.0328315,-15.76563913
4,uuid:ffb8fb68-6d8b-41a7-bc8c-25983d549492,35.03283452,-15.76566753
4,uuid:5f651fab-3f5a-4ef3-a2b9-9efccdb8b95f,35.03290962,-15.76564688
4,uuid:4ac0f483-5667-4265-b557-7f676ac64d06,35.03282379,-15.76569334
4,uuid:c97b041d-654c-4001-b307-b0ae62ae1cc7,35.03346518,-15.76717985
4,uuid:46d7af22-925b-41c1-ba34-6851e71237d4,35.0334169,-15.76717985
4,uuid:15df2ebf-1ed4-4f55-9706-84168cf8abf5,35.03339007,-15.76716694
4,uuid:ab8f796c-4a5c-4749-9fb8-e1a5297e85ac,35.03345713,-15.76716436
4,uuid:15772eca-0e94-41fa-ab60-f0dd576134d5,35.03343567,-15.76717468
4,uuid:9246afb2-5e2a-4777-8591-2ab040db4164,35.03343031,-15.76716178
4,uuid:04bfb248-5f37-491b-80fa-3ccb95224e34,35.0334008,-15.76718243
4,uuid:632e2f1b-ff7e-4d19-b621-9582b58fd9a5,35.0334464,-15.76717985
4,uuid:72a1f8d4-1cd7-45a1-8553-566a993d1cde,35.03336325,-15.76717985
4,uuid:07914824-376d-4297-84b7-a8081e69aab2,35.03339007,-15.76718243
4,uuid:b1d81c79-c2e1-4f7c-8927-93469cbccc7c,35.03336862,-15.76715694
4,uuid:79f2822d-d0a4-464d-84b6-0748188a368f,35.0485184,-15.77451477
4,uuid:e959a3ec-1a65-4f43-af09-8811bb74ab8d,35.04854925,-15.774578
4,uuid:6128cd9d-4e55-4616-804a-a2fe16a07658,35.04851572,-15.77456381
4,uuid:7e7f89f5-a8cb-4e40-9fa9-2036454ade90,35.04841413,-15.77439345
4,uuid:056cf0f1-d402-4691-b12f-a9fbbe275bdd,35.04850633,-15.77450315
4,uuid:58be3c67-ac9d-4e50-a51f-70cf9fbbbf04,35.04845168,-15.77448379
4,uuid:0bb63507-d177-43b7-83d5-6574eaab884c,35.04847683,-15.77455865
4,uuid:19fa52e9-cfb4-4619-86a0-fd6d4910243c,35.04843827,-15.77448637
4,uuid:25c475c6-7759-4653-b785-73a65bc9d3b4,35.04849426,-15.77451089
4,uuid:5312ae5f-d462-42e0-ad4a-1dd9f9fd4de5,35.04805204,-15.77451218
4,uuid:b0287a72-4f6d-4925-89f2-f2a5bd72680f,35.04807483,-15.77453025
4,uuid:342afc3e-97bb-41ab-9258-35c540e164ec,35.04804064,-15.77447605
4,uuid:93ba4f82-828a-407d-b395-08eb6acb40c0,35.04804131,-15.77445927
4,uuid:abb7f0cf-afc4-4cf2-b8e7-d28118a7a5a3,35.04807618,-15.77448379
4,uuid:598c5582-3c9c-453f-83e3-1b1d91c92a4f,35.04825857,-15.77446701
4,uuid:9da48cfa-f877-44d9-b5b0-effcb2d1ea4d,35.048276,-15.7744283
